상가업소번호,가게명,리뷰,evaluation,sentiment,persent
MA010120220803160054,낭만식탁,콤팩트한 느낌의 매장내부. 하지만 こじんまり한 부니기 듬뿍. しゃけどん과 醤油エビ 심플한 메뉴. 두툼하고 식감조은 しゃけ와 エビ. 大盛り는 아니지만 그래도 적당한 밥. 굿.,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220803160054,낭만식탁,간장새우 진짜 짱,(긍정 확률 : 0.93) 긍정,긍정,0.93
MA010120220803160054,낭만식탁,간장새우 정말 맛있네요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803160054,낭만식탁,"오랜만에 가서 먹으니까 맛있네요! 밥 양이 조금 적은 거 같긴 해요,,ㅠ",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803160054,낭만식탁,연어 추가하면 양이 딱 맞아요,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220803160054,낭만식탁,새우가 진짜 통통해요 맛있게 먹었어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803160054,낭만식탁,죤맛.. 🤦🏻‍♀️💗,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220803160054,낭만식탁,간장새우 맛있어요~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803160054,낭만식탁,새우가 탱글쫀득해서 입안에서 톡톡 터지고요 간이 적당해서 짜지 않아요 장국도 따땃해서 좋아요 날계란 터뜨려서 밥 위에 간장새우 올리고 양파절임이랑 고추 올려서 한입에 암냠 하세요 !! 그리고 장국 한숟가락 잊지 마시고요 다 먹고 난 뒤에 젤리까지 호로록 까먹으면 딱 안성맞춤,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803160054,낭만식탁,사케동도 맛있구 간장새우도 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,"완탕국수,군만두,볶음밥 맛있어요",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,"집 근처에 이런 곳이 있었단걸 이제까지 몰랐다는게 한스러울 정도…!!! 얼큰하지만 너무 맵지 않은 국밥에 불향이 느껴지는 꼬들한 볶음밥, 잘 튀겨진 만두에 곁들여 나오는 오이무침까지… 식사 내내 “맛있다!”를 연발하게 되었습니다. 거기다 저렴한 가격…!! 앞으로 자주 갈게요. 여기서 오래오래 있어주세요~~~",(긍정 확률 : 0.97) 긍정,긍정,0.97
MA0101202301A0088636,천진분식,만두 맛집 입니다 자장면은 조금 아쉬워요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,완탕국밥과 군만두👍👍,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA0101202301A0088636,천진분식,오늘은 오이 반찬도 가지고 와서 맛있게 냠냠 :) 둘이서 한끼 적당히 먹기 딱 좋아용 :),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,언제 먹어도 맛나요 ㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,워낙 만두매니아라 찾아갔는데 좀 꼬리한 냄새가 나지만 나쁘진 않네요 피는 맛있는데~볶음밥도 맛있는지 잘 모르겠네요,(긍정 확률 : 0.54) 긍정,긍정,0.54
MA0101202301A0088636,천진분식,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,짜장면은 처음 포장했는데 역시 맛집은 뭘 주문해도 맛있구나… :),(긍정 확률 : 0.96) 긍정,긍정,0.96
MA0101202301A0088636,천진분식,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,너무 맛있어요 가격도 싸고 맛있고 오이반찬 꼭 드셔보시길•••,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,포장으로 먹어도 정갈한 볶음밥에 감동 :) 바삭한 군만두에 다시 한번 감동 :) 항상 맛있게 잘 먹고 있습니다 :),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,잘먹었어요~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,맛있어요~ 볶음밥도 맛있었음. 오이무침은 뭔가 노랑통닭 알마치 소스 맛이네요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,양 짱 많아요 짬뽕+육개장 느낌? 해장하기 좋은 메뉴예요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,추워서 냉면말고 완탕국밥을 먹을까 고민했었는데 냉면먹은 나 자신 칭찬합니다! 냉면이 매콤하고 깔끔하고 넘 맛있어요!😆😆 보끔밥이랑 군만두도 말모말모!😋😋,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,"최고,,,ㅠ",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,굿잡,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA0101202301A0088636,천진분식,그냥 뭐 …. 마싯따 :) 완전 존맛,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA0101202301A0088636,천진분식,완탕국밥 은근 양이 많네요. 맛있어요. 볶음밥은 확실히 꼬들꼬들하니 살짝 달달한 맛. 배불러서 만두는 주문하지 못했어요. 주차는 힘들어서 평일이라 이화여대 주차장 이용했습니다. 주차비가 얼마 나올런지.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,건더기가 많아서 좋지만 맛은 너무 아쉽습니다. 그리고 친절하시긴 한데 설거지하실 때 그릇을 던지면서 하시는지 너무 시끄럽더라고요.,(긍정 확률 : 0.68) 긍정,긍정,0.68
MA0101202301A0088636,천진분식,볶음밥이 정말 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,가성비 식당이 아니네요 찐맛집입니다 군만두는 정말 겉바속촉 쫀득함 예술이구요 다른 메뉴들도 먹어봐야 겠네요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA0101202301A0088636,천진분식,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,와…. 진짜 맛점으로 이만한 메뉴가 없다고… 완전 킹 맛집 :),(긍정 확률 : 0.91) 긍정,긍정,0.91
MA0101202301A0088636,천진분식,맛집맛집 친절친절,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,오이무침이 도른넘임(그만큼 맛있다는 뜻) 국밥 안에 숙주가 많이 들어있어서 너무 좋았고요 당면이랑 밥까지 든든한 한끼였습니다ㅠ 학교 앞 맛집....인정하겠습니다 도장 쾅!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,분식아니고 중국집임. 군만두 필수. 국밥 맛있음,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,첫 포장으로 가져와서 먹어보는데 맛은 뭐 말할거도 없고 포장도 완벽하시네요 :) 다만 단무지랑 차사이도 조금만 챙겨주시면 더 더더더더더 좋을거 같아요 :),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,군만두와 오이 반찬의 콜라보를 느껴보세요 !!! 이 조합 왜일케 맛있지…. :),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,맛도 양도 인심도 좋아요 번창하세요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,고물가 시대 가성비 좋고 맛도 좋은 중식? (국밥이 그냥 육개장 맛) 이네요. 볶음밥하고 군만두 최고 입니다. 완탕은 그냥 냉동 물 만두 조금 실망. 아무튼 볶은밥은 최고 입니다 ~ ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,굳,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA0101202301A0088636,천진분식,이대역 이대정문 내려오는 길 골목안에 있는숨은 맛집이에요 밥이고슬고슬 볶음밥도 가격대비 맛있어요  일반 중국집하고 조금 다른분위기에요 완탕국밥 국물 생각나는 요즘 같은 날씨에 호호 불며 먹기 좋아요  짬뽕과 육개장 중간쯤 ? 오이 겉절이 간장베이스 밑반찬은 입맛을 돋구고 좀 느끼한(그래도 중국음식이죠) 맛을 잡아 줍니다   가격이 착해서 혼자오기 좋아서 재방문 할고같아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,굳,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA0101202301A0088636,천진분식,역시 너무 맛있어요 :),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,쌀쌀한 날 든든한 한 끼로 최고입니다 국물까지 주셔서 좋아용!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,오픈 주방인데 정말 반짝거릴 정도로 깨끗하시고 요리해주시는 음식 하나하나 모두 맛있어서 감동입니다 :) 오늘도 너무 맛있게 잘 먹었습니다 :),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,여기는 찐맛집이네요 ㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,군만두 나오긴 전 사진이긴 하지만 볶음밥에 군만두 3개면 너무 행복한 식사랍니다. 중식당 기준 정말 깨끗하시고 너무 맛있고 먹고 나면 기분 좋아지는 곳이에요. 맛있게 잘 먹었습니다. 감사합니다 :),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,완탕국밥이랑 군만두 시켰는데 군만두가 진짜 맛있었어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,중국 천진에 와 있는 듯한 꿀 맛집 완탕국밥에 군만두 3개 또는 볶음밥에 군만두 3개면 천상의 맛 :),(긍정 확률 : 0.97) 긍정,긍정,0.97
MA0101202301A0088636,천진분식,맛집맛집 친절친절,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,언제 먹어도 맛있네요! 완탕국밥에 만두... 오이 반찬은 감탄이 절로...,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202301A0088636,천진분식,"맛은 있는데 눈에 보이는 위생이 (수저통, 매장 대체적으로) 좋지 않았습니다",(부정 확률 : 0.90) 부정,부정,0.90
MA0101202301A0088636,천진분식,문 열려있을때 가서 드십쇼 극강의가성비와 맛이 보장되어있습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220812082877,아임요거트&아이스크림 이화점,테이크아웃만 되는데 요거트아이스크림 너무 맛있어요! 라씨도 맛있구요~!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220812082877,아임요거트&아이스크림 이화점,가격이 초큼 세지만 맛있고 아이스크림 양이 많아요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220812082877,아임요거트&아이스크림 이화점,"포장, 배달 전문점! 맛있어요",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220812082877,아임요거트&아이스크림 이화점,맛있는데 양은 적어용🙂,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220812082877,아임요거트&아이스크림 이화점,"사장님 너무너무 친절하시고, 다른 집들보다 여기가 젤 탑으로 너무 맛있어요! 특히 제가 여기 그래놀라 너무 좋아해서 자주 포장해서 먹는데 서비스도 챙겨주시고 너무 좋습니다 ^_^ 사장님 번창하세요 !!!",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,갈 때마다 만족하는곳♡,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,이대앞에서 제일 좋아하는 카페. 분위기도 조용하고 바리스타분들도 프로페셔널하세요. 시그니쳐메뉴도 디카페인이 생기면 정말 좋을 것 같습니다.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,식물성 우유 라떼와 당도조절가능한게 좋았어요  티라미슈 맛은 상한맛이나는것 같아서 아쉬웠어요 인테리어는 전체적으로 클래식하고 좋디만 책상이 너무 높고 의자가 낮은 자리가 있어 자리를 잘 골라 앉아야겠습니다.,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220802054670,커피도가 헤리티지 신촌이대점,비건카페 커피맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,조용히 커피마시기 좋은 카페에요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,분위기가 괜찮네용,(긍정 확률 : 0.93) 긍정,긍정,0.93
MA010120220802054670,커피도가 헤리티지 신촌이대점,비건식을 지향하는 사람으로서 최고의 카페라고 이야기 하고 싶어요.  케이크도 취향저격 당했습니다🥹 아몬드브리즈 카페모카 크림 짱맛나욤💛,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,☕️🥛💓,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220802054670,커피도가 헤리티지 신촌이대점,Name is Holstein🥹🖤,(긍정 확률 : 0.91) 긍정,긍정,0.91
MA010120220802054670,커피도가 헤리티지 신촌이대점,커피맛집💕,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,"비건 카페 맛집!! 여기 자주 가요~ 케이크, 밀크티 존맛탱!!",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,맛있고 인테리어도 멋있고 비건이라서 최고!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,분위기도 좋고 아이스 롱블랙이 정말 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,감성이 흔하지 않으면서도 따듯한 분위기. 조용하진 않은데 음악 분위기가 편안하고 감성 있는 곳이네요. 커피도 맛나요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,비건 디저트와 비건 음료가 있는 이대 앞 카페. 분위기도 좋고 대화하기에도 좋다! 음료 다 맛있고 케익들이 미쳤다 ㅜㅜ 이대오면 이젠 여기 온다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,분위기 좋고 티라미수 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,분위기 짱짱한 가게! 디카페인 음료도 맛있음!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,분위기 좋은 카페,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,비건 음료 맛집이네요! 종종 생각나는 맛,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,더치아인슈페너 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220802054670,커피도가 헤리티지 신촌이대점,새로나온 흑임자커피맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807432876,사장님돈까스 이화여대점,맛있어요~!!가성비도 좋고 깔끔하고 친절해요 튀김옷도 너무 바삭해요 한창 먹어도 눅눅해지지 않고 계속 바삭하게 먹을수 있었어요 소스도 자극적이지 않고 딱 좋았어요 오랜만에 경양식집 빵도 맛봐서 추억 돋았어요 우동국물 맛있었어요~!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807432876,사장님돈까스 이화여대점,양이 정말 푸짐해요! 고기도 두꺼운편이고 튀김도 엄청 바삭해요! 돈까스 소스 엄청 푸짐하게 뿌려져있고 모닝빵에 스프까지 나오니..배불러서 다먹기 힘들정도예요~ 특히 고구마치즈돈까스 고구마무스랑 치즈가 넘쳐흘러서 기분좋게 먹고왔네요! (업체를 통해 식사권을 제공받아 솔직하게 작성한 리뷰입니다),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807432876,사장님돈까스 이화여대점,오랜만에 경양식돈까스를 먹었는데 정말 맛있게 먹은 집이에요! 돈까스가 아주 바삭바삭하고 튀김옷도 적당하고 사장님돈까스만의 특별한 소스 맛 3박자가 조화를 잘 이루어서 더욱 맛있었던 것 같아요 학생들도 많이 찾아오는 이대의 찐 돈까스 맛집이에용,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807432876,사장님돈까스 이화여대점,아... 너무 맛있게 잘먹었어요. 양도 많아서 결국 남긴거는 포장했어요. 사장님 흥하세요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807432876,사장님돈까스 이화여대점,수프랑.빵까지..옛날 기분 나요,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220807432876,사장님돈까스 이화여대점,치돈 ㅋㅋ맛있어요! 양도 넉넉하구요 옆에 빵도 맛있었구요 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
