상가업소번호,가게명,리뷰,evaluation
MA010120220800599837,복성각,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,굿,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,ㅇㅋㅇㅋ 예전만 못함,(긍정 확률 : 0.89) 긍정
MA010120220800599837,복성각,맛있어요~덕분에 시댁식구들과 즐거운 저녁시간 보냈습니다.,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,탕수육이 맛있었어요,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,서비스가 너무 좋았습니다. 음식도 정말 맛있었습니다.,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,짜장면 가성비 갑 탕수육은 가격이 조금 사악했지만 왕 겉바속초제대로,(부정 확률 : 0.50) 부정
MA010120220800599837,복성각,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,"지방사람이고, 세브란스 진료보러 한달에 한두번 올라옵니다. 이날 복성각은 3~4번 째 방문인데, 바쁘셨는지 신경을 덜 쓰신건지 몰라도 짬뽕 2개 다 면이 덜 삶겼더라구요ㅜㅜ 직원한테 말씀드리니까 다시 해드릴까요 라고 물으시길래 그냥 됐다하고 먹었습니다 ㅜ  면 때문이었는지 이 날은 맛도 별로였습니다ㅜ 저랑 친구 둘다 소화 안되서 저녁 못먹었네요ㅜ.ㅜ",(긍정 확률 : 0.93) 긍정
MA010120220800599837,복성각,탕수육 맛있어요!!!,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,굿,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,JMT,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,굿굿,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,맛있게 먹었어요~,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,학생때 많이 왔었는데 십년이 지나도 여전히 맛있네요.,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,"신촌에서 대표적으로 맛있었던 중국집이였는데, 메뉴도 줄고 맛도 줄었네요. 갈비밥, 노란짜장, 빨간짜장 맛있었는데.....아쉬운 집입니다. 이젠 안갈듯....",(긍정 확률 : 0.57) 긍정
MA010120220800599837,복성각,굿,(긍정 확률 : 0.98) 긍정
MA010120220800599837,복성각,매장직원 모두들 친절합니다! 또 맛있긴한데 탕수육이 너무 딱딱해서 아쉬웠어요.,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,롤링파스타 맛잇고 저렴하고 좋아요 음료에 영수증빌지 붙인채로 서빙해주시는거 별로구 음식서빙해주실때 그릇테이블에 놔주시지않고 손에 전달해주시더라구요? 잉? 뭐지? 받아잡수세요느낌 맛잇으니깐 잘먹고는 나왓어요;;,(긍정 확률 : 0.96) 긍정
MA010120220811824024,롤링파스타 신촌점,굿굿,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,.,(긍정 확률 : 0.96) 긍정
MA010120220811824024,롤링파스타 신촌점,믿고찾는곳~^^,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,굳굳,(긍정 확률 : 0.95) 긍정
MA010120220811824024,롤링파스타 신촌점,진짜 최악임! 테이블 치워달라해야 그제서야 치워주고 주문은 누락되서 30분 넘게 기다리고ㅋㅋㅋㅋ알바생인지 매니져인지는 기분 나쁘다고 음식 던지고 가심ㅋㅋㅋ 심지어 음식맛은 연대 고를샘보다도 맛없음ㅋㅋㅋ궁금해서 와봤는데 2만원도 아까워 죽겠네요 진짜이런 음식점 처음 봄ㅋㅋㅋㅋㅋ백종원 골목식당이 시급함,(부정 확률 : 0.92) 부정
MA010120220811824024,롤링파스타 신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,"가성비가 좋습니다. 가격만큼 맛도 괜찮습니다.  다만.. 추천메뉴 세트를 주문했는데 세트메뉴에 포함된 모히또(4000원)가 매장 사정으로 안된다고해서 사이다1, 콜라1(캔당 2000원)로 달라고 했습니다. 당연히 모히또가 4000원이니까 가격에 맞게 캔음료 2개가 나올거라고 생각했습니다. 하지만 영수증엔 추천세트에 음료 하나가 추가되어있네요. 추가로 2000원이 더 나온거죠. 직원분께 물어보니 세트메뉴 변경이 안되서 추가된거라고 하시는데.. 그럼 애초에 모히또가 안되면 세트메뉴가 불가하다고 해야하지 않나요? 여튼 이해는 잘 안가네요 ㅠㅠ 작은돈이긴 하지만 매장 사정으로 안된 메뉴를 이런식으로 처리하는게 좀 어이없네요.. 담부턴 더 자세히 안내를 해주던가 해야할듯해요.",(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,갈때마다 느려서 파스타 주문전에  늘 빵이나 샐러드를 시켜먹는곳이지만 오늘은 정말 최악 파스타 나오는데 40분이 걸림 몇번이나 확인했는데 결국 다른 테이블로 주문나감  나보다 늦게나온 사람들 다 먹고있어서 그때야 참다가 다시 얘기함  주문받은 직원은 자기가 서빙 안했다고 주방실수라고 참나 기가차서 ㅋㅋㅋ 그런 얘기를 왜 고객한테 하는거죠? 자기탓이 아니다?  어떻게 빠르게 해결해줄지를 말해야하는데 주문받는 직원 서빙하는 직원 주방직원 전부 우왕좌왕  화내니 40분이되도 안 나오던 파스타가 1분만에 나옴 내꺼빼고 다른테이블은 다 나왔나보죠? 그러더니 직원이 와서 내요리가 다른테이블로 나갔다고 미안하다고 ㅋㅋ 앞으로 그런일없도록 시스템을 만들어야되는거아닌가요? 음식도 정말맛없고 이 리뷰지우면 본사로 전화할겁니다,(긍정 확률 : 0.78) 긍정
MA010120220811824024,롤링파스타 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,메뉴 다양하고 맛있어요 ~ 피자도 얇지만 가성비 좋구용,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,넘. 맛있네요. 또오고싶을정도예요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,혼밥 먹을 수 있는 공간이 있어요~!! 음식 맛있어요ㅎ,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,봉골레에서 딱 해물국물맛 나고 알리오올리오에서 딱 마늘 향 나고 각 파스타에 기대한 바를 깔끔하게 충족시켜주는 가성비 갑 파스타 샵입니다. 백종원 아저씨가 왜 이 퀄리티에 이 정도 가격 못하면 가게 접어야한다고 했는지 알만한 어떤 깔끔한 기준선을 보여주는 거 같습니다. 싼맛에 먹는곳이 아니라 딱 기본에 충분히 충실해서 만족도가 높은 것 같습니다.,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,굿!!!,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,너무 맛있고 친절해요^^ 울산에서 여행왔는데 맛있게 먹고 갑니다♡♡,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,괜찮아요 맛 굳,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,가격착하고 맛 좋아요~^^,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,매장이 넓진 않지만 쾌적합니다. 창가좌석 앉으면 형제갈비앞 사거리 사람구경 재밌게 할 수 있어요.,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,.,(긍정 확률 : 0.96) 긍정
MA010120220811824024,롤링파스타 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,좀별루,(부정 확률 : 0.95) 부정
MA010120220811824024,롤링파스타 신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,가성비 괜찮고 맛나요👍🏻,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,.,(긍정 확률 : 0.96) 긍정
MA010120220811824024,롤링파스타 신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,맛있게 잘 먹었어요~,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,역시 마시씀,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,가성비 좋아요~,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,ㅎ,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,굿굿,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,좋아요좋아요좋아요좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,가격이 싸서 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,혼밥석 있어서 혼밥하기도 좋고 파스타 종류도 다양한 편이에요 ! 맛은 그냥저냥 먹을만했어요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,가격 저렴 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,good,(긍정 확률 : 0.97) 긍정
MA010120220811824024,롤링파스타 신촌점,가성비 좋고 맛있어서 둘이서 메뉴 3개시켜먹었어요!,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,맛잇어요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,맛있어요! 근데 필라프가 오늘유독 양이적었던거같은기분이에요! 그래도맛있어요!,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,"혼잡한 저녁 시간이었는데도 직원들이 모두 친절했고 음식도 생각보다 훨씬 빨리 나와서 감사했습니다. 빼쉐파스타 하나만 먹어봤는데..소스는 너무 맛있었지만, 면은 마치 덜 익은 것처럼 꼬들해서.. 면이 조금만 더 부드러웠으면 완벽했을 것 같아요. 다음에는 여유로운 시간에 방문하여 다른 메뉴도 먹어보고 싶어요.",(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,저렴한 가격에 맛있게 잘 먹었습니다,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,감자 뇨끼가 아니라 밀가루 떡깉았어요 아쉽  풍미는 좋아여,(긍정 확률 : 0.97) 긍정
MA010120220811824024,롤링파스타 신촌점,맛,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,너무 맛나고 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,조아요,(긍정 확률 : 0.97) 긍정
MA010120220811824024,롤링파스타 신촌점,맛은 좋아요!~ 필라프는 양이 좀 적어요..ㅎ.ㅎ 수저와 포크엔 물자국들이 있어서 다시 닦아서 먹었네여ㅎㅎㅎ,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,가성비가 좋습니다^^,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,파스타가 맛있고 가성비가 좋은 맛집이었어요! 다음에도 싼 가격에 재방문의사 많습니다!,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,"가성비 좋네요! 배터지게 먹엇어요 ㅎㅎ재료도,가격도 딱 적당하네요 ㅋㅋㅋ 또 나중에 신촌오면 오고싶네요 !",(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220811824024,롤링파스타 신촌점,기대없이 들어갔는데...... 피자나 에이드는 그냥그랬는데 파스타가 생각보다 맛있어서 깜짝놀랐어요~ 이래서 백종원~하나봐요ㅎㅎ,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,만두존맛,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,굿,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,굿,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,홍콩의맛입니다. 분위기도 그렇고 한국식 아니고 현지식~ 우육면도 마라맛 현지인 분들이 많으시네요,(긍정 확률 : 0.87) 긍정
MA010120220814078162,호복,딱 특이한 향신료 맛 ㅋㅋ 먹을만해요 소이치킨면은 오이피클이랑 같이 먹어야해요^^; 오랜만에 홍콩느낌 받았네요,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,웬만하면 음식점 별로여도 리뷰 올리지않는데 여기는 정말 최악이네요ㅋㅋ 영수증도 받을건지도 물어보지도 않고 버릴려고 하시더라고요ㅋ제가 달라해서 영수증 받았는데 딱 받았을때 상태 '그대로' 사진 찍었습니다 모든것들이 안좋아요 그중에서도 최악인 부분들 있고요 더 길게 안쓸게요 검색해서 리뷰보고 오실분들 많으실텐데 참고하시고 제 지인이 여기 간다하면 무조건 말려요 음식점 좋은게 있다면 신촌에서도 매장위치가 좋네요(접근성),(부정 확률 : 0.87) 부정
MA010120220814078162,호복,굿,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,딤섬이랑 우육면은 먹을만했는데 오리구이덮밥은별로에요,(긍정 확률 : 0.96) 긍정
MA010120220814078162,호복,굿,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,"괜찮은 맛입니다. 홍콩의 추억도 떠올려지고, 특히나 완탕이 정말 맛있네요.  양도 홍콩식을 재현해서 배가 많이 부르진 않네요 ㅠ  잘 먹었습니다. 다시 방문 하고 싶네요!",(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,알바 10번 불러야 한번 올까말까 하는 불친절함^^ 사람을 더 쓰던가 해요,(부정 확률 : 0.95) 부정
MA010120220814078162,호복,오리구이 면은 되게 퍽퍽하고 물기가 없고...떡짐 오리고기는 퍽퍽하고 다리살인데 다리살 같지가 않음 우육면은 사천식이라는데 걍 마라우육면이고 고기가 아롱사태가 아닌듯한 퍽퍽함.. 전체적으로 고기가 퍽퍽하며 알바생인지 남자학생? 여자아줌마?알바생이 친절하진않음,(부정 확률 : 0.94) 부정
MA010120220814078162,호복,굿,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,가지 딤섬 맛있어요~!!,(긍정 확률 : 0.98) 긍정
MA010120220814078162,호복,베이징덕을 파는데 정작 베이징덕은 먹지 못했다... 약간 홍콩 본토 음식 파는 느낌?,(부정 확률 : 0.64) 부정
MA010120220814078162,호복,"진짜 별로예요. 위생관념도 없고 서비스정신도 없습니다. 접시가 설거지가 제대로 안되어있어서 교환해달라고 했더니 식탁에 던지고 가고, 직전에 서빙된 딤섬에 찍어먹는 간장을 추가로 서빙된 딤섬을 주면서 다시 가져가는등 이해할수 없는 행동투성이었습니다. 남자알바생이었는데 교육을 다시 시키는게 좋을것같아요. 기분이 매우 나빴습니다.",(부정 확률 : 0.87) 부정
MA010120220814078162,호복,진짜 최악입니다 일단 차슈덮밥은 고기 4조각에 청경채 1개만 나옵니다 가성비도 떨어지고 맛도 최악입니다. 그리고 사천 우육면은 국물이 아무 육수에 고추기름 풀어놓은 것 같습니다. 그리고 가장 최악은 쇼마이 만두 입니다 일단 나오는 비주얼도 먹기싫게 나옵니다. 그리고 만두 냄새는 쉰내가 너무 심해서 이 음식을 먹으면 건강이 문제가 생길 것 처럼 최악입니다. 어쨌든 절대가지 마세요 진짜 엄청 후회할 것입니다,(부정 확률 : 0.93) 부정
