상가업소번호,가게명,리뷰,evaluation
MA0101202301A0105088,백소정 신촌점,정갈하게 아주 잘나옵니다. 돈카츠 두툼하고 맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,혼밥족인데 부담스럽지않아서 혼자먹기 매우만족이에요 ㅎㅎ 치즈카츠도 맛나요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,음식이 맛있구 청결하구 매장도 크고 좋아여! 담에 또 올게요!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있게 잘 먹었습니다!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있네요...,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,매장이 넓고 청결해서 좋아요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,매장도 깔끔하고 음식도 맛있어요!! 소바 진짜 좋아하는데 여기 소바 너무 맘에 드네요:) 수업 끝나고 자주 올 것 같아요✨,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바 냉소바 맛있어요!!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,신촌점이 생겨서 좋아요~ 다른 매장처럼 맛있어요~~,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,아직 안먹어봤는데 넘 조아요~먹음직스럽게 생겼으니까 맛도 있겠죠 분위기도좋고 깨끗하네요~!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,너무 고급스럽고 맛있어요! 금수저 넘 힙해요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,굿~ 비주얼부터 합격~ㅎ,(긍정 확률 : 0.97) 긍정
MA0101202301A0105088,백소정 신촌점,등심카츠랑 돈까스 조합진짜 환상의 조합인거같아요!!,(긍정 확률 : 0.97) 긍정
MA0101202301A0105088,백소정 신촌점,데이트 코스로도 혼밥으로도 다 좋은 곳 같아요 백소정 체인점 다른 곳도 가봤는데 역시나 맛있습니다!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,너무 맛있고 친철해요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,향이 진하고 맛있습니다!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,가격이 좀 비싸지만 맛잇음!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요👍👍,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,믿고 먹는 백소정 마제소바입니다 매장이 넓어서 자리 걱정 없어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,음식이 맛있습니다!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어용 인테리어도 깔끔하고 잘먹고갑니당,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,대학원 가기 전에 혼밥하기 너무 좋은 곳,(긍정 확률 : 0.94) 긍정
MA0101202301A0105088,백소정 신촌점,다시 올거 같아요 너무 맛있어요!!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,깔끔하고 맛있어요 매장이 넓고 좌석이 많아서 좋아요~,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,돈가스 맛있어요  !!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,튀김도 바삭하고 고기도 쫄깃하네요! 맛있게 잘먹었습니다,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,음식이 맛있고 직원분이 친절해요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,새로 생겨서 와봤어요 맛있어요♥️🤌🏻🤌🏻,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,무난무난 싸고 맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,푸짐하고 맛있어요 !,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어용🫶🏻,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,음식도 깔끔하고 매장 엄청 넓네용 굿굿!!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,매장 넓고 음식 맛있어요!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바와 돈카츠 찐맛집!!! 소스도 찐하고 돈카츠도 두툼하니 맛있어요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,완전 푸짐하고 맛있어요🤍,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요 🥹,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,점심시간에 사람많아서 대기하고 먹었어요 그래도 맛있긴해요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,개꿀맛,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,돈까스 집이지만 마제소바도 너무 맛있어서 좋은 백소정! 넘 맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,너무,(긍정 확률 : 0.89) 긍정
MA0101202301A0105088,백소정 신촌점,화장실도 실내에 있고 친절하고 깔끔해요.  대박 나세요.,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,새로 생겨서 와봤는데 매장 아주 깔끔합니다! 에비카츠 대만족!!! 돈카츠도 고기가 두툼하니 맛있습니다!! 다른 메뉴도 먹으러 와야겠어요!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,매장도 깔끔하고 음식구성도 너무 좋게 나오네요🫶🏻,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,"마제소바 먹으러 자주오는 백소정, 좋습니다!",(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,깔끔하고 엄청 맛있어요!!! 계속 올 것 같아요!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,모든 메뉴가 맛있고 직원 분들이 너무 친절하십니다~ 인테리어도 넘 멋져요:),(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,메뉴가 다양하고 완전 맛있어요!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,엄마랑 점심 먹으러 들렀습니다. 면도 맛있고 돈까스도 맛있구요. 맛있게 잘 먹고 왔어요. 신촌 가면 또 가보려고요.,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,막있고 깔끔해요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요 ㅎㅎ,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있게 잘 먹고 갑니다~,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,신촌 맛집… 자주 올게요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어용❤️❤️,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,짱맛잇어요ㅠㅠㅠ,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,백소정 원래도 너무 조아하는데 신촌에도 생겨서 좋아요!!!! 마제소바랑 돈카츠 둘 다 맛있고 직원분도 친절하세요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바 맛집… 맛있어용!!!!😚,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,양도 많고 음식도 맛있고 좋았습니다,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바랑 돈까스 맛있고 양도 괜찮습니다,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,너무 맛있고 분위기도 좋아요~ 완전 추천합니다:),(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,여기 항상 와보고 싶었는데 드디어 와봤어요!! 근데 역시 너무나 맛있네요ㅠㅠ 친구랑 자주와야겠어요♥︎,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!! 다음에 또 올게요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,돈까스 너무 맛있어요!! 매장도 깔끔하고 좋아요~!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,너무 맛있어요},(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,너무 맛있습니다,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,새로 생긴 매장이라 깔끔하고 좋아요 음식도 맛있게 잘먹었습니다,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,신선한 재료로 요리를 만든 것 같아요! 매장도 깨끗하고 직원분들도 친절하십니다. 신촌에 새로 생겼다길래 왔는데 자주 올 것 같아요!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,매장이 깔끔하고 친절합니다,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛잇어요 최고,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요. 추천해요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,모양도 예쁘고 다 맛있어요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바랑 돈카츠 진짜 맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,친절하시고 맛있는 집입니다! 매장이 넓어서 먹기에도 편하고 화장실도 잘 배치 돼 있어서 편하게 먹으러 오기 좋습니다,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,음식 맛있고 직원분들이 친절하십니다 다음에도 방문할께요~,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요 홍대오면 또올듯해용!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바는 밥에 비벼 먹으니 훨 맛남~,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,음식 양도 많고 다양한 토핑까지 올려 먹을 수 있어 좋았어요. 여러개 시켜 나눠 먹으니 더 맛있네요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,"깔끔한 일본 가정식 처럼 혼밥도 맛있어 손님 많음. 소바나 카츠, 카레에 토핑 추가하면 찐이네요",(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,좋아요~!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바도 너무 맛있고 온소바도 처음 먹어봤는데 너무 맛있어요-! 강츄!!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,음식이 맛있어요 자주 방문하게되요~!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛잇게 잘 먹고 갑니다!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,넘 맛있어서 2번째 방문해용ㅎㅎ,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요 ㅎㅎ,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있습니다! 👍👍,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,깔하게 잘나오고 양도 많고 맛있어요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,새우튀김 맛있고 카레 맛있고 우동 맛있어요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요💕💕💕💕💕,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,직원 분들 친절하시고 음식도 맛있어요! 잘먹고 갑니다😄,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,깔끔해요-:),(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어용 우동~~~,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,카라이 마제소바 맛있어요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,인테리어 너무 깔끔하고 맛있어요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,치즈카츠의 치즈가 가득이고 친절해서 추천합니다~!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,혼밥하기에도 좋고 항상 올때마다 친절하시고 깨끗한매장 맛있고 신선한맛 !!! 강추,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,깨끗하고 너무 좋아요🥰,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,신촌에서 마제소바 맛집 찾았어용,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있고 양 많아요.,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,치즈카츠스는 말할 것도 없고 카라이 마제소바도 너무너무 맛있어요😊,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,아주 맛있습니다 최고,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바처음먹는데 진짜 맛있어요 새우튀김은 바삭하고 부드러워요 살이 꽉차있고 크기도 커요 소스랑 잘 어울려요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,음식이 맛있고 매장이 깔끔해요~~ 직원이 친절합니당,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,길가다가 우연히 들렸는데 매장도 넓고 청결해용 맛도 있답니다!! 추천해용☺️☺️,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,체인점같지 않고 개인샵 맛집느낌으로 식감도 맛도 좋았어요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,야무져요^^,(긍정 확률 : 0.95) 긍정
MA0101202301A0105088,백소정 신촌점,너무 맛있어용~,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,백소정은 믿고 먹을 수 있어요!! 신촌점도 맛있네요~!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,치즈돈까스 치즈 완전 많이 들었어요! 소바도 맛있어요! 메뉴 엄청 많아서 고르기 힘들었음!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,바삭하고 맛있아요!! 떡튀김도 맛있고 굿굿,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,뷰도 좋고 대화하기에도 좋아요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바 감칠맛이 좋네요 그리고 불맛도 나서 나쁘진 않았어요 소바도 간이 짜지 않고 가쓰오부시 깊은맛이 나서 나름 맛있게 먹었습니다.,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,신촌에도 백소정 생겨서 행복합니다. 마제소바를 먹고 싶은 분은 방문하세요~,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,허겁지겁 먹다보니 없어졌네요 ㅠ 누가 내꺼 먹었어!! 너무 맛있어요 !,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,쟁반도 소비자 입장에서 변하게 디자인되어있고 새로 오픈해서 무척 청결합니다 수저세트도 황금색이구 ㅋ 맛은 맛집과는 비교할순 없겠지만 평타이상입니다 다른것도 먹어보고 다시 올릴게요,(긍정 확률 : 0.86) 긍정
MA0101202301A0105088,백소정 신촌점,직원분들이 친절하시고 분위기도 좋네요~~  맛은 말할거 없이 맛있어용!!👍🏻,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,새로 생겨서 와봤는데 맛있어요~~,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요! 음식이 빨리 나와요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있고 양도 푸짐합니다~!!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,냠냠 또왔오요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바!넘 맛있어요~맛잇게 먹는법이 붙어있는데 정말 맛이 좋아요!!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있고 깨끗합니다~,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어요!!,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,매장이 넓고 음식이 맛있습니다 특히 돈가스가 육질이 좋고 두껍네요   많이 오세요,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,새로 생겨서 와봤는데 맛있어요👍🏻,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,맛있어욤 ㅎㅎ,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,완전 맛있어요 !!  매장도 깔끄하고 친절하시고!!!  숨겨진 맛집 !! 강추입니다 !! ㅋㅋ 자주 와야겠어요 !,(긍정 확률 : 0.98) 긍정
MA0101202301A0105088,백소정 신촌점,마제소바 처음 먹어봤는데 맛있었어요! 밥 추가 가능한것도 좋은거 같아요! 돈가츠 필수니까 꼭 세트메뉴로 드시는 거 추천드려요!,(긍정 확률 : 0.98) 긍정
