상가업소번호,가게명,리뷰,evaluation,sentiment,persent
MA010120220813131895,호아드 카페&갤러리,현대적 건물에 한옥의 정취가 느껴지는 인테리어예요. 거리뷰가 아니라서 조금 더 한적하게 느껴져요. 커피맛도 괜찮은 장소예요.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220813131895,호아드 카페&갤러리,차도 엄청맛있고 전시하는 작품도 좋고 공간도 매력적이었어요! 굿굿,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220813131895,호아드 카페&갤러리,카운터 좌석은 시끄러웠지만 안쪽 공간이랑 갤러리쪽은 조용해서 좋았습니다 구조와 인테리어가 특이하나 좌석이 매우매우 불편하게 되어있습니다 커피 맛도 보통이었습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813131895,호아드 카페&갤러리,조용하고 분위기도 좋고 굿입니다,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220813131895,호아드 카페&갤러리,카페가 멋지네요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220813131895,호아드 카페&갤러리,"근처가면 매번 방문하는 곳이에요 1층 한옥도 좋고, 2층 갤러리도 좋아요",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220813131895,호아드 카페&갤러리,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220813131895,호아드 카페&갤러리,여자친구랑 데이트하기 좋습니다!  전시도 볼수있고 건물안에서 사진 찍기도 좋아요:),(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220813131895,호아드 카페&갤러리,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220813131895,호아드 카페&갤러리,이뻐요 좋아용 꺄,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813131895,호아드 카페&갤러리,숨겨져 있지만 인테리어가 너무 멋진 카페👍👍👍,(긍정 확률 : 0.74) 긍정,긍정,0.74
MA010120220811745574,콩두부사랑,순두부찌개가 맛있고 주인장이 친절해요,(긍정 확률 : 0.92) 긍정,긍정,0.92
MA010120220811745574,콩두부사랑,주문부터 직원분의 태도가 불편해서 나갈뻔했으나. 점심시간 사람이 없는 유일한 곳이라 그냥 주문함. 카드계산 따로 해달라고 했는데 실수로 그냥 다했다고함. 다시 해요? 이렇게 물으면서 그냥 서 계셔서 그냥 두세요 라고 했는데. 삼개월이 지난지금 5만원을 10개월 할부 해놓은걸 발견함. 그때 취소하고 따로 했어야하는데. 일시불이라고 말도 했었는데.. 왜 그런거지. 카드명세서 우연히 보다 사기 당한줄 알았음. 음식맛은 같이 갔는분들 모두 먹으면서 맛 없다고 다신 안 간다고 하면서 나왔음.,(긍정 확률 : 0.75) 긍정,긍정,0.75
MA010120220811745574,콩두부사랑,🙂,(긍정 확률 : 0.84) 긍정,긍정,0.84
MA010120220811745574,콩두부사랑,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220811745574,콩두부사랑,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220811745574,콩두부사랑,비지찌개는 실패하기 어렵쥬..🤍 맛있게 잘 먹고 갑니다!,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811745574,콩두부사랑,이모님들이 불러도 안들리는가봐요ㅡㅜ,(긍정 확률 : 0.72) 긍정,긍정,0.72
MA010120220811745574,콩두부사랑,좋아요!,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220811745574,콩두부사랑,삼합보쌈이 너무맛있어요 여러번 자주가지만 밥은 버리는것이 너무많아서  조금담고 추가는 항상더주십니다 항상 친절해요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811745574,콩두부사랑,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811745574,콩두부사랑,가끔가는 식당인데 이번엔 오랜만의 방문이었어요. 그 맛 그대로 잘 먹고 왔습니다.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811745574,콩두부사랑,맛있는순두부,(긍정 확률 : 0.89) 긍정,긍정,0.89
MA010120220811745574,콩두부사랑,🙏🏻,(긍정 확률 : 0.84) 긍정,긍정,0.84
MA010120220811745574,콩두부사랑,직접 콩 으로 두부를 만들어 고소함이 진해요,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220811745574,콩두부사랑,청국장이 진하고 맛있어요! 순두부찌개도 오징어가 들어가서 시원하고 얼큰해요! 오랜만에 맛있는 한식 먹었습니다!,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220811745574,콩두부사랑,두부보쌈 맛있게 잘먹었습니다,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220811745574,콩두부사랑,이 동네 맛집은 웨이팅은 기본인듯 여긴 웨이팅없어서 빨리 먹자하고 들어왔는데 쏘쏘함  보쌈정식 괜찮았고 파전 비추,(긍정 확률 : 0.80) 긍정,긍정,0.80
MA010120220811745574,콩두부사랑,걷다가 우연히 들온 식당였는데 청국장도 녹두전도 맛있었지만 반찬들이 넘 맛있었어요..안먹던 밥도 먹고 정말 맛있게 막걸리 두 병 해치웠네욤 ^^,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811745574,콩두부사랑,초당순두부먹었는데 담백하니 맛있어요~ 무엇보다 떡볶이가 맛있어요!  음식도 빨리 나와요 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811745574,콩두부사랑,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811745574,콩두부사랑,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811745574,콩두부사랑,맛있어용,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811690627,카페죠꽁드,분위기도 좋고 양도 많고 맛있었어요!,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811690627,카페죠꽁드,커피랑 디저트가 맛있고 뷰가 좋아요 ㅎㅎ 또 방문할 것 같아요!,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811690627,카페죠꽁드,2번째 방문이예요. 좋아요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811690627,카페죠꽁드,삼청동에서는 카페죠꽁드!! 디저트도 다양하고 차가 너무 향긋해서 좋더라구요~,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811690627,카페죠꽁드,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811690627,카페죠꽁드,몇년만에 다시 왔는데 여전히 좋네요~♡,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811690627,카페죠꽁드,딸기 디저트가 진짜 너무 맛있어요ㅠㅠ,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811690627,카페죠꽁드,괜찮네요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811690627,카페죠꽁드,킹아,(긍정 확률 : 0.80) 긍정,긍정,0.80
MA010120220811690627,카페죠꽁드,가을에 어울리는 분위기에 취하고 갑니당❣️,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811690627,카페죠꽁드,잘먹고 갑니다.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811690627,카페죠꽁드,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220811690627,카페죠꽁드,카페가 너무 예뻐요!!,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811690627,카페죠꽁드,존맛탱구리~~,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220811690627,카페죠꽁드,커피도 맛있고 뷰도 예뻐요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811840352,더블컵커피,계동참새방앗간 아침마다 꼭가요,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220811840352,더블컵커피,점심시간 제 커피를 책임져주는  최애 라떼집입니다🥹 좌석도 3층까지 있어서 좋구 쿠폰 모으는 재미가 있어요! 쿠폰 다 모으면 샷츠라는 보틀을 주는데 우유에 타먹으면 짱 맛있습니다👍,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811840352,더블컵커피,커피도 맛있고 빵도 맛있어요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811840352,더블컵커피,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811840352,더블컵커피,현대 직장인들에게 dcc라고 불리며 팬층이있는 카페입니다. 가격은 주변대비 조금 나가지만 맛은 휼륭해요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811840352,더블컵커피,좋아요1,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220811840352,더블컵커피,맛있어요~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811943406,아따블르,어머니 생신 기념으로 다녀왔습니다. 전식-본식-후식 하나 하나 너무 맛있네요. 몇 년 전에 갔을 때 좋은 기억으로 남아 있었는데 지금은 반대편으로 이전하셨네요. 여전히 ...,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811929675,갤러리더스퀘어,좋은시간이었어요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811929675,갤러리더스퀘어,너무너무 좋은 티 오마카세였습니다! 식사 대체할만큼 배도 부르고 맛있었습니다!,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811929675,갤러리더스퀘어,특별한날 프라이빗하게 보내기좋아요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811929675,갤러리더스퀘어,너무 좋은 추억이 생겼어요😆 음식들도 너무 맛있었고 티도 정말 맛있었습니다ㅠㅠ 든든하고 추운겨울에 티 한잔 하니깐 몸이 따뜻해지면서 기분이 너무 좋았어요😊,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811929675,갤러리더스퀘어,엄마 생신겸 데이트로 다녀온 티 페어링. 차 오마카세는 처음이었는데 음식과 차 함께 먹으니 너무 배부르고 좋았습니다 :),(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811929675,갤러리더스퀘어,특별한날 한번쯤 가볼만한곳,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811929675,갤러리더스퀘어,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811926927,연남토마 북촌점,맛있어요. 알쌈리조또 추천합니다,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,음식 맛있어요:),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811926927,연남토마 북촌점,"평일 저녁에 웨이팅 20분 정도 하고 들어갔어요! 양이 적어서 조금 당황스럽긴 했지만, 맛있게 먹었어요! 직원분들도 친절하시고 한옥마을에 있어서 그런가 매장도 고즈넉한 분위기였어요.",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,종류가 다양하고 조금의 비싼감이 있지만 맛있어요!,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,딸과의 데이트 처음으로 서울 나와서 북촌 맛집 찾아서 맛나게 잘먹었어요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,쥰맛탱이였어요…,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811926927,연남토마 북촌점,🫠,(긍정 확률 : 0.84) 긍정,긍정,0.84
MA010120220811926927,연남토마 북촌점,크리스마스때 갔는데 추울때 딱 맛있게 먹었어요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,ㅠㅠ존맛탱 파스타는 적당히 꾸덕하고 간도 딱 맞고스테이크 덮밥 은근 양 많구요 고로케는 사이드로 꼭 시켜드세요 강추강추,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,김치나베 특히 맛있었습니다^^ 연말 분위기 내기 딱 좋더라구요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811926927,연남토마 북촌점,음식 여러개 시켰는데 실패한 메뉴가 하나도 없었어요ㅠㅠㅠㅠ 맛있어서 다 먹고 파스타 하나 더 시켜먹었어요 ㅋㅋ𐌅𐌅𐌅 근데 그것도 또 맛있었어요ㅠㅠ 리조또는 진짜 신세계였어요 중독성 짱 ㅎㅎ◡̈,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,뭐니뭐니래도 재료가 좋고 맛도 넘나 좋은 것,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,명란 바질오일 파스타 맛있어요  오늘은 야키니쿠동 고기가 너무 질겼어용😂,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,야키니쿠동 먹았는데 기대를 많이했나봐요ㅠㅠ 비주얼과 냄새에 비해 그냥 그랬어요. 고기는 나쁘지 않은 편이였습니다. 고기만 대충 빼먹고 밥은 반정도 남겼어요.. 다음번에 가게 되면 다른거 먹어보려구요ㅠㅠ,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220811926927,연남토마 북촌점,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220811926927,연남토마 북촌점,왜 인기있는곳인지 알겠어요 너무맛있게 먹었어요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,맛있소영~😽😽😽 데이트 하기 좋아요홍~ 커플들 많아요옹~❤️,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,"오우! 맛있어요 음식도 정갈하구 깔끔하게 나오구, 웨이팅시간도 생각보다 길지 않더라구요~ 직원분들두 친절하시구, 기분좋게 맛나게 한끼 먹었네용",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,매장 가운데에 테이블 대신 식물들이 있어 편안하고 아늑해요. 음식도 깔끔해서 좋았어요.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,맛있어요!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811926927,연남토마 북촌점,웨이팅 시스템이 잘 되어 있어서 오래 기다리지 않아도 됩니다. 테이블이 좁아서 조금 아쉬웠지만 메뉴는 대체로 맛있었어요.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220811926927,연남토마 북촌점,친구들이랑 같이 갔는데 5시쯤에도 웨이팅이 있어서 살짝 기다렸지만 음식이 맛있고 분위기도 좋았습니다!!,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,굳,(긍정 확률 : 0.87) 긍정,긍정,0.87
MA010120220811926927,연남토마 북촌점,"북촌점은 2번째 방문이었어요. 여전히 맛은 있지만 양이 예전에 비해 많이 줄어서 이제는 2명이 방문하면 메뉴를 3개는 시켜야할 것 같아요. 테이블링 어플로 줄서기를 하니 추운데 밖에서 오래 기다리지 않고 바로 입장이 되어서 좋았고요. 엄마가 찬물을 못드셔서 온수를 부탁드렸는데 흔쾌히 두번이나 따뜻한물을 갖다주셔서 무척 감사했어요!  이번에도 매우 만족해서 재방문 의사 100프로입니다.  +깻잎이 이제는 리필이 되네요. 1번은 무료, 2번째는 2천원이라고 하니 참고하세요.",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,"바질오일파스타 추천. 바질페스토와 알리오올리오(마늘오일) 풍미 굳. 소고기치즈카츠는 살짝 멘츠카츠 느낌. 알쌈리조또는 한국인 입맛 겨냥, 치즈로 느끼할수 있는 소스지만 쌈깻잎이 함께 나와서 잡아줌.",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,점심 먹으려고 찾아간 곳. 운 좋게 대기줄에 있다가 바로 의자에 앉을수 있었네요. 담백한 음식을 좋아하는 저에게는 별로인 메뉴들이지만 다른 사람들은 좋아할 메뉴. 아늑한 공간이네요.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,기대하고갔는데 평범했어요 믹스덮밥은 간이 잘 맞고 무난하니 맛있어요 차돌중화크림파스타는 느끼하고 매워요 베스트메뉴라 시킨건데 가성비 별로에요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811926927,연남토마 북촌점,"음식이 맛있는데, 양이 너무 적어요",(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220811926927,연남토마 북촌점,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811926927,연남토마 북촌점,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811926927,연남토마 북촌점,점심시간 맞춰서 갔더니 웨이팅이 조금 있었지만 웨이팅이 전혀 아깝지 않을 정도로 시킨 음식 모두 맛있었어요! 입이 두 개뿐이라 음식을 두 개 밖에 못 시킨 게 아쉬울 정도예요 다음에 또 가고 싶습니다,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,엄청 저렴하진 않지먼 파스타 맛있어요 데이트하기 좋아요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,믹스덮밥 마싯ㅎ,(긍정 확률 : 0.92) 긍정,긍정,0.92
MA010120220811926927,연남토마 북촌점,맛있고 친절해요 ㅎㅎ,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220811926927,연남토마 북촌점,명란바질파스타 맛있었어요!,(긍정 확률 : 0.99) 긍정,긍정,0.99
